gjoin_src,gjoin_tgt,wt_pop,wt_hh
G2500170341300,G2500170336401,0.0,0.0
G2500170341300,G2500170341300,1.0,1.0
G2500170341400,G2500170341400,1.0,1.0
G2500170341500,G2500170341500,0.9834999999999999,0.9776
G2500170341500,G2500170342202,0.0165,0.022400000000000003
G2500170341600,G2500170336401,0.0,0.0
G2500170341600,G2500170341600,1.0,1.0
G2500170341700,G2500170341700,1.0,1.0
G2500170341800,G2500170341800,0.9472,0.9481
G2500170341800,G2500170341901,0.0406,0.0407
G2500170341800,G2500170342102,0.0003,0.0007000000000000001
G2500170341800,G2500170342202,0.011899999999999999,0.0104
G2500170341900,G2500170336300,0.0,0.0
G2500170341900,G2500170341901,0.11939999999999999,0.1036
G2500170341900,G2500170341902,0.8769,0.8942
G2500170341900,G2500170342102,0.0,0.0
G2500170341900,G2500250170300,0.0037,0.0022
G2500170342100,G2500170341901,0.0,0.0
G2500170342100,G2500170342101,0.5223,0.49689999999999995
G2500170342100,G2500170342102,0.4763,0.5022
G2500170342100,G2500250160602,0.0014000000000000002,0.0009
G2500170342200,G2500170341500,0.0003,0.0003
G2500170342200,G2500170342201,0.5891,0.5843
G2500170342200,G2500170342202,0.4105,0.4154
G2500170342300,G2500170342300,1.0,1.0
G2500170342400,G2500170339801,0.0,0.0
G2500170342400,G2500170342400,1.0,1.0
G2500170342400,G2500250160400,0.0,0.0
G2500170342500,G2500170342500,1.0,1.0
G2500170342600,G2500170342600,1.0,1.0
G2500170342600,G2500250160602,0.0,0.0
G2500170350100,G2500170339600,0.0088,0.0161
G2500170350100,G2500170339700,0.0006,0.0009
G2500170350100,G2500170339802,0.0,0.0
G2500170350100,G2500170350103,0.1413,0.1496
G2500170350100,G2500170350104,0.8493999999999999,0.8334999999999999
G2500170350100,G2500170351403,0.0,0.0
G2500170350200,G2500170350104,0.0,0.0
G2500170350200,G2500170350200,1.0,1.0
G2500170350300,G2500170339600,0.0,0.0
G2500170350300,G2500170350300,1.0,1.0
G2500170350400,G2500170339500,0.0,0.0
G2500170350400,G2500170339600,0.0004,0.0004
G2500170350400,G2500170350400,0.9995999999999999,0.9995999999999999
G2500170350500,G2500170350500,1.0,1.0
G2500170350600,G2500170339500,0.0,0.0
G2500170350600,G2500170350600,1.0,1.0
G2500170350700,G2500170350700,1.0,1.0
G2500170350800,G2500170350500,0.0,0.0
G2500170350800,G2500170350800,0.9967,0.9967
G2500170350800,G2500170355000,0.0033,0.0033
G2500170350900,G2500170350900,1.0,1.0
G2500170351000,G2500170351000,1.0,1.0
G2500170351100,G2500170351100,1.0,1.0
G2500170351200,G2500170351203,0.5123,0.5107
G2500170351200,G2500170351204,0.4877,0.4893
G2500170351200,G2500170352700,0.0,0.0
G2500170351300,G2500170351300,1.0,1.0
G2500170351400,G2500170351403,0.4843,0.5074000000000001
G2500170351400,G2500170351404,0.5157,0.4926
G2500170351500,G2500170351500,1.0,1.0
G2500170351500,G2500170352101,0.0,0.0
G2500170351500,G2500170352200,0.0,0.0
G2500170351500,G2500170352700,0.0,0.0
G2500170352100,G2500170351500,0.0,0.0
G2500170352100,G2500170352101,0.4208,0.47450000000000003
G2500170352100,G2500170352102,0.5792,0.5255
G2500170352100,G2500170352400,0.0,0.0
G2500170352200,G2500170351500,0.0,0.0
G2500170352200,G2500170352200,1.0,1.0
G2500170352300,G2500170352300,1.0,1.0
G2500170352300,G2500170352400,0.0,0.0
G2500170352400,G2500170352400,1.0,1.0
G2500170352500,G2500170352500,1.0,1.0
G2500170352600,G2500170352600,1.0,1.0
G2500170352700,G2500170352700,0.9531999999999999,0.9558
G2500170352700,G2500170352900,0.046799999999999994,0.044199999999999996
G2500170352800,G2500170352800,1.0,1.0
G2500170352900,G2500170352900,1.0,1.0
G2500170353000,G2500170353000,0.983,0.9843000000000001
G2500170353000,G2500170353400,0.017,0.015700000000000002
G2500170353100,G2500170353101,0.32799999999999996,0.7598999999999999
G2500170353100,G2500170353102,0.672,0.2401
G2500170353200,G2500170353200,1.0,1.0
G2500170353300,G2500170353300,0.9833,0.9806
G2500170353300,G2500170353400,0.0167,0.0194
G2500170353400,G2500170353400,1.0,1.0
G2500170353500,G2500170353500,1.0,1.0
G2500170353600,G2500170351000,0.0013,0.0019
G2500170353600,G2500170351204,0.019799999999999998,0.0308
G2500170353600,G2500170353600,0.9789,0.9673
G2500170353600,G2500170353700,0.0,0.0
G2500170353700,G2500170353600,0.0,0.0
G2500170353700,G2500170353700,1.0,1.0
G2500170353800,G2500170353800,1.0,1.0
G2500170353900,G2500170353900,1.0,1.0
G2500170353900,G2500170354100,0.0,0.0
G2500170354000,G2500170354000,0.9898,0.9821
G2500170354000,G2500170354100,0.0102,0.0179
G2500170354100,G2500170354100,1.0,1.0
G2500170354100,G2500170354200,0.0,0.0
G2500170354200,G2500170354200,1.0,1.0
G2500170354200,G2500170370300,0.0,0.0
G2500170354300,G2500170354300,0.9973000000000001,0.9976
G2500170354300,G2500170354600,0.0,0.0
G2500170354300,G2500170357300,0.0027,0.0024
G2500170354400,G2500170354400,1.0,1.0
G2500170354500,G2500170354500,1.0,1.0
G2500170354600,G2500170354600,1.0,1.0
G2500170354700,G2500170350900,0.0245,0.0227
G2500170354700,G2500170351000,0.0,0.0
G2500170354700,G2500170354700,0.9754999999999999,0.9773000000000001
G2500170354800,G2500170354800,1.0,1.0
G2500170354900,G2500170354900,1.0,1.0
G2500170354900,G2500170356100,0.0,0.0
G2500170355000,G2500170350700,0.0,0.0
G2500170355000,G2500170350900,0.031400000000000004,0.0415
G2500170355000,G2500170355000,0.9686,0.9584999999999999
G2500170356100,G2500170354900,0.0,0.0
G2500170356100,G2500170356100,1.0,1.0
G2500170356200,G2500170356701,1.0,1.0
G2500170356300,G2500170356300,1.0,1.0
G2500170356300,G2500170356701,0.0,0.0
G2500170356400,G2500170339200,0.0,0.0
G2500170356400,G2500170356400,1.0,1.0
G2500170356500,G2500170356500,0.9997,0.9997
G2500170356500,G2500170357800,0.0,0.0
G2500170356500,G2500170358100,0.0,0.0
G2500170356500,G2500170358500,0.0003,0.0003
G2500170356601,G2500170356400,0.0,0.0
G2500170356601,G2500170356601,1.0,1.0
G2500170356601,G2500170357100,0.0,0.0
G2500170356601,G2500170357800,0.0,0.0
G2500170356602,G2500170356601,0.0,0.0
G2500170356602,G2500170356602,1.0,1.0
G2500170356602,G2500170357800,0.0,0.0
G2500170356700,G2500170356701,0.10460000000000001,0.14150000000000001
G2500170356700,G2500170356702,0.8945000000000001,0.858
G2500170356700,G2500170357100,0.0009,0.0006
G2500170357100,G2500170356702,0.0,0.0
G2500170357100,G2500170357100,1.0,1.0
G2500170357200,G2500170354600,0.0,0.0
G2500170357200,G2500170357200,1.0,1.0
G2500170357300,G2500170354300,0.0037,0.0045000000000000005
G2500170357300,G2500170357300,0.9963,0.9954999999999999
G2500170357400,G2500170357400,1.0,1.0
G2500170357400,G2500170370201,0.0,0.0
G2500170357500,G2500170357500,1.0,1.0
G2500170357600,G2500170357600,0.9995999999999999,0.9991
G2500170357600,G2500170370101,0.0004,0.0009
G2500170357700,G2500170357700,0.9954999999999999,0.9969
G2500170357700,G2500170369000,0.0,0.0
G2500170357700,G2500170369100,0.0,0.0
G2500170357700,G2500170370101,0.0045000000000000005,0.0031
G2500170357800,G2500170356500,0.0,0.0
G2500170357800,G2500170357700,0.0425,0.0403
G2500170357800,G2500170357800,0.9575,0.9597
G2500170358100,G2500170356500,0.002,0.0016
G2500170358100,G2500170357700,0.0,0.0
G2500170358100,G2500170357800,0.0,0.0
G2500170358100,G2500170358100,0.998,0.9984000000000001
G2500170358100,G2500170358300,0.0,0.0
G2500170358100,G2500170358500,0.0,0.0
G2500170358300,G2500170357700,0.0,0.0
G2500170358300,G2500170358100,0.0,0.0
G2500170358300,G2500170358300,1.0,1.0
G2500170358400,G2500170358400,1.0,1.0
G2500170358400,G2500170360200,0.0,0.0
G2500170358400,G2500170368101,0.0,0.0
G2500170358500,G2500170333100,0.0,0.0
G2500170358500,G2500170338400,0.0,0.0
G2500170358500,G2500170356500,0.0,0.0
G2500170358500,G2500170358500,1.0,1.0
G2500170358600,G2500170358600,1.0,1.0
G2500170358600,G2500170359300,0.0,0.0
G2500170358600,G2500170360200,0.0,0.0
G2500170358700,G2500170358700,1.0,1.0
G2500170358700,G2500170359100,0.0,0.0
G2500170359100,G2500170316202,0.0,0.0
G2500170359100,G2500170316300,0.0,0.0
G2500170359100,G2500170332300,0.0,0.0
G2500170359100,G2500170332400,0.0,0.0
G2500170359100,G2500170358700,0.0,0.0
G2500170359100,G2500170359100,1.0,1.0
G2500170359300,G2500170316300,0.0,0.0
G2500170359300,G2500170358600,0.0,0.0
G2500170359300,G2500170358700,0.0,0.0
G2500170359300,G2500170359300,1.0,1.0
G2500170359300,G2500170360100,0.0,0.0
G2500170359300,G2500170361300,0.0,0.0
G2500170359300,G2500170362100,0.0,0.0
G2500170360100,G2500170358600,0.0,0.0
G2500170360100,G2500170359300,0.0,0.0
G2500170360100,G2500170360100,0.9984000000000001,0.9979
G2500170360100,G2500170360200,0.0016,0.0021
G2500170360200,G2500170358400,0.0,0.0
G2500170360200,G2500170358600,0.0,0.0
G2500170360200,G2500170360100,0.0,0.0
G2500170360200,G2500170360200,0.997,0.9967
G2500170360200,G2500170361100,0.0,0.0
G2500170360200,G2500170361300,0.0,0.0
G2500170360200,G2500170365100,0.0,0.0
G2500170360200,G2500170366201,0.0,0.0005
G2500170360200,G2500170367100,0.0,0.0
G2500170360200,G2500170368101,0.0,0.0
G2500170360200,G2500170368102,0.0,0.0
G2500170360200,G2500170368200,0.003,0.0028000000000000004
G2500170361100,G2500170360200,0.0,0.0
G2500170361100,G2500170361100,1.0,1.0
G2500170361100,G2500170361300,0.0,0.0
G2500170361100,G2500170365100,0.0,0.0
G2500170361200,G2500170361200,1.0,1.0
G2500170361200,G2500170365100,0.0,0.0
G2500170361300,G2500170359300,0.0,0.0
G2500170361300,G2500170360100,0.0,0.0
G2500170361300,G2500170360200,0.0,0.0
G2500170361300,G2500170361100,0.0,0.0
G2500170361300,G2500170361200,0.0,0.0
G2500170361300,G2500170361300,1.0,1.0
G2500170361300,G2500170363102,0.0,0.0
G2500170362100,G2500170316300,0.0,0.0
G2500170362100,G2500170316400,0.0,0.0
G2500170362100,G2500170318400,0.0,0.0
G2500170362100,G2500170359300,0.0,0.0
G2500170362100,G2500170361300,0.001,0.0006
G2500170362100,G2500170362100,0.9990000000000001,0.9994
G2500170362100,G2500170363102,0.0,0.0
G2500170363101,G2500170324101,0.0002,0.0003
G2500170363101,G2500170361200,0.0,0.0
G2500170363101,G2500170361300,0.0,0.0
G2500170363101,G2500170363103,0.3456,0.3486
G2500170363101,G2500170363104,0.6542,0.6511
G2500170363101,G2500170364101,0.0,0.0
G2500170363101,G2500170364102,0.0,0.0
G2500170363101,G2500170365100,0.0,0.0
G2500170363101,G2500170388100,0.0,0.0
G2500170363102,G2500170318400,0.013600000000000001,0.0209
G2500170363102,G2500170324101,0.0,0.0
G2500170363102,G2500170361300,0.0015,0.0011
G2500170363102,G2500170362100,0.0,0.0
G2500170363102,G2500170363102,0.9849,0.978
G2500170363201,G2500170363201,1.0,1.0
G2500170363201,G2500170388100,0.0,0.0
G2500170363202,G2500170363202,1.0,1.0
G2500170363202,G2500170388100,0.0,0.0
G2500170364101,G2500170323100,0.0019,0.0017000000000000001
G2500170364101,G2500170363104,0.0006,0.0004
G2500170364101,G2500170364101,0.9975,0.9979
G2500170364102,G2500170364101,0.0,0.0
G2500170364102,G2500170364102,1.0,1.0
G2500170364102,G2500170365100,0.0,0.0
G2500170364102,G2500170980000,0.0,0.0
G2500170365100,G2500170361200,0.0,0.0
G2500170365100,G2500170365100,1.0,1.0
G2500170365100,G2500170366201,0.0,0.0
G2500170365100,G2500170980000,0.0,0.0
G2500170365201,G2500170365201,1.0,1.0
G2500170365201,G2500170366202,0.0,0.0
G2500170365202,G2500170321100,0.0,0.0
G2500170365202,G2500170365202,0.997,0.9974
G2500170365202,G2500170366202,0.0018,0.0013
G2500170365202,G2500170383800,0.0,0.0
G2500170365202,G2500170383901,0.0012,0.0013
G2500170366100,G2500170366100,0.9994,0.9995
G2500170366100,G2500170382100,0.0006,0.0005
G2500170366100,G2500170382500,0.0,0.0
G2500170366200,G2500170360200,0.0004,0.0003
G2500170366200,G2500170365100,0.0,0.0
G2500170366200,G2500170365201,0.0,0.0
G2500170366200,G2500170365202,0.0,0.0
G2500170366200,G2500170366201,0.4329,0.3972
G2500170366200,G2500170366202,0.5644,0.6009
G2500170366200,G2500170367100,0.0,0.0
G2500170366200,G2500170367200,0.0008,0.0003
G2500170366200,G2500170382100,0.0014000000000000002,0.0013
G2500170367100,G2500170360200,0.001,0.0007000000000000001
G2500170367100,G2500170367100,0.9982,0.9986
G2500170367100,G2500170368200,0.0008,0.0007000000000000001
G2500170367200,G2500170367200,1.0,1.0
G2500170367200,G2500170368300,0.0,0.0
G2500170367200,G2500170368400,0.0,0.0
G2500170367200,G2500170374700,0.0,0.0
G2500170367200,G2500170374800,0.0,0.0
G2500170367200,G2500210404201,0.0,0.0
G2500170368101,G2500170368101,1.0,1.0
G2500170368101,G2500170368102,0.0,0.0
G2500170368102,G2500170368102,1.0,1.0
G2500170368200,G2500170367100,0.0,0.0
G2500170368200,G2500170368200,1.0,1.0
G2500170368300,G2500170368300,1.0,1.0
G2500170368400,G2500170367200,0.0,0.0
G2500170368400,G2500170368300,0.13140000000000002,0.1691
G2500170368400,G2500170368400,0.8686,0.8309000000000001
G2500170368400,G2500170368500,0.0,0.0
G2500170368400,G2500170368600,0.0,0.0
G2500170368400,G2500170368800,0.0,0.0
G2500170368500,G2500170368500,1.0,1.0
G2500170368500,G2500170368800,0.0,0.0
G2500170368600,G2500170368400,0.0,0.0
G2500170368600,G2500170368600,0.9956,0.9956
G2500170368600,G2500170374600,0.001,0.0016
G2500170368600,G2500170374700,0.0034999999999999996,0.0028000000000000004
G2500170368700,G2500170368700,1.0,1.0
G2500170368700,G2500170368800,0.0,0.0
G2500170368700,G2500170374500,0.0,0.0
G2500170368800,G2500170368400,0.0,0.0
G2500170368800,G2500170368700,0.0,0.0
G2500170368800,G2500170368800,1.0,1.0
G2500170368901,G2500170368901,1.0,1.0
G2500170368902,G2500170368902,1.0,1.0
G2500170369000,G2500170357700,0.0,0.0
G2500170369000,G2500170358300,0.0,0.0
G2500170369000,G2500170368901,0.0013,0.0018
G2500170369000,G2500170369000,0.9987,0.9982
G2500170369000,G2500170369100,0.0,0.0
G2500170369100,G2500170357700,0.0,0.0
G2500170369100,G2500170369000,0.005,0.0055000000000000005
G2500170369100,G2500170369100,0.9945,0.9940000000000001
G2500170369100,G2500170370101,0.0004,0.0005
G2500170370101,G2500170357700,0.0,0.0
G2500170370101,G2500170369100,0.0098,0.0077
G2500170370101,G2500170370101,0.9902,0.9923000000000001
G2500170370102,G2500170368800,0.0,0.0
G2500170370102,G2500170370102,0.9994,0.9997
G2500170370102,G2500170373200,0.0006,0.0003
G2500170370102,G2500170374500,0.0,0.0
G2500170370200,G2500170357300,0.001,0.0016
G2500170370200,G2500170357400,0.0043,0.0037
G2500170370200,G2500170370201,0.4727,0.4984
G2500170370200,G2500170370202,0.522,0.4963
G2500170370300,G2500170354200,0.0,0.0
G2500170370300,G2500170354300,0.006,0.0044
G2500170370300,G2500170357300,0.0044,0.003
G2500170370300,G2500170370300,0.9897,0.9925
G2500170370400,G2500170370400,0.9976999999999999,0.998
G2500170370400,G2500170373100,0.0023,0.002
G2500170373100,G2500170370102,0.0013,0.0009
G2500170373100,G2500170370400,0.0044,0.0045000000000000005
G2500170373100,G2500170373100,0.9943000000000001,0.9945999999999999
G2500170373200,G2500170370102,0.002,0.0019
G2500170373200,G2500170373200,0.998,0.9981
G2500170373300,G2500170373300,1.0,1.0
G2500170373300,G2500170374500,0.0,0.0
G2500170373400,G2500170373400,1.0,1.0
G2500170373400,G2500170373700,0.0,0.0
G2500170373500,G2500170373500,1.0,1.0
G2500170373600,G2500170373600,0.983,0.9714
G2500170373600,G2500170373800,0.017,0.0286
G2500170373700,G2500170373700,1.0,1.0
G2500170373800,G2500170373600,0.0024,0.0032
G2500170373800,G2500170373800,0.9976,0.9968
G2500170373800,G2500170373900,0.0,0.0
G2500170373900,G2500170373900,0.9989,0.9984999999999999
G2500170373900,G2500250130100,0.0011,0.0015
G2500170374000,G2500170374000,1.0,1.0
G2500170374000,G2500250130100,0.0,0.0
G2500170374100,G2500170374100,1.0,1.0
G2500170374200,G2500170374200,1.0,1.0
G2500170374300,G2500170374300,1.0,1.0
G2500170374400,G2500170374400,1.0,1.0
G2500170374500,G2500170368700,0.0,0.0
G2500170374500,G2500170374500,1.0,1.0
G2500170374500,G2500170374600,0.0,0.0
G2500170374600,G2500170368600,0.0012,0.001
G2500170374600,G2500170374600,0.9987999999999999,0.9990000000000001
G2500170374600,G2500170374700,0.0,0.0
G2500170374700,G2500170367200,0.0,0.0
G2500170374700,G2500170368400,0.0,0.0
G2500170374700,G2500170374700,1.0,1.0
G2500170374800,G2500170367200,0.0,0.0
G2500170374800,G2500170374700,0.0,0.0
G2500170374800,G2500170374800,1.0,1.0
G2500170382100,G2500170366100,0.0,0.0
G2500170382100,G2500170367200,0.001,0.0005
G2500170382100,G2500170382100,0.9990000000000001,0.9995
G2500170382100,G2500210404301,0.0,0.0
G2500170382100,G2500210404302,0.0,0.0
G2500170382200,G2500170382200,0.9986,0.9984999999999999
G2500170382200,G2500210404302,0.0014000000000000002,0.0015
G2500170382200,G2500210404400,0.0,0.0
G2500170382300,G2500170382300,1.0,1.0
G2500170382300,G2500170386100,0.0,0.0
G2500170382300,G2500210404400,0.0,0.0
G2500170382300,G2500210405100,0.0,0.0
G2500170382400,G2500170382400,1.0,1.0
G2500170382400,G2500170386100,0.0,0.0
G2500170382500,G2500170366100,0.0,0.0
G2500170382500,G2500170382200,0.0,0.0
G2500170382500,G2500170382500,1.0,1.0
G2500170382600,G2500170382601,0.5055,0.5539000000000001
G2500170382600,G2500170382602,0.4925,0.4436
G2500170382600,G2500170383102,0.0,0.0
G2500170382600,G2500170383400,0.002,0.0024
G2500170382600,G2500170386100,0.0,0.0
G2500170383100,G2500170383101,0.46140000000000003,0.42
G2500170383100,G2500170383102,0.5386,0.58
G2500170383100,G2500170386100,0.0,0.0
G2500170383200,G2500170383200,1.0,1.0
G2500170383200,G2500170386100,0.0,0.0
G2500170383300,G2500170383300,1.0,1.0
G2500170383300,G2500170384002,0.0,0.0
G2500170383400,G2500170382602,0.0,0.0
G2500170383400,G2500170383400,1.0,1.0
G2500170383501,G2500170382602,0.0,0.0
G2500170383501,G2500170383501,1.0,1.0
G2500170383502,G2500170383502,1.0,1.0
G2500170383600,G2500170382602,0.0,0.0
G2500170383600,G2500170383600,1.0,1.0
G2500170383700,G2500170366100,0.0,0.0
G2500170383700,G2500170382500,0.0,0.0
G2500170383700,G2500170383700,1.0,1.0
G2500170383800,G2500170365202,0.0,0.0
G2500170383800,G2500170366100,0.0,0.0
G2500170383800,G2500170366202,0.0,0.0
G2500170383800,G2500170383800,1.0,1.0
G2500170383901,G2500170321100,0.0004,0.0003
G2500170383901,G2500170365202,0.0,0.0
G2500170383901,G2500170383901,0.9995999999999999,0.9997
G2500170383902,G2500170383902,1.0,1.0
G2500170384000,G2500170383502,0.0,0.0
G2500170384000,G2500170384001,0.20679999999999998,0.16829999999999998
G2500170384000,G2500170384002,0.7931999999999999,0.8317
G2500170385100,G2500170320103,0.0,0.0
G2500170385100,G2500170384002,0.0006,0.0012
G2500170385100,G2500170385100,0.9994,0.9987999999999999
G2500170385100,G2500170385202,0.0,0.0
G2500170385200,G2500170320104,0.0005,0.0005
G2500170385200,G2500170383200,0.0,0.0
G2500170385200,G2500170385201,0.2593,0.2615
G2500170385200,G2500170385202,0.7379000000000001,0.7359
G2500170385200,G2500170386100,0.0,0.0
G2500170385200,G2500170387201,0.0004,0.0005
G2500170385200,G2500170387202,0.0019,0.0017000000000000001
G2500170386100,G2500170382300,0.0,0.0
G2500170386100,G2500170383101,0.0,0.0
G2500170386100,G2500170386100,1.0,1.0
G2500170386100,G2500170387100,0.0,0.0
G2500170386100,G2500210407100,0.0,0.0
G2500170387100,G2500170386100,0.0,0.0
G2500170387100,G2500170387100,1.0,1.0
G2500170387100,G2500210407100,0.0,0.0
G2500170387100,G2500210408101,0.0,0.0
G2500170387201,G2500170385201,0.0,0.0
G2500170387201,G2500170387201,1.0,1.0
G2500170387202,G2500170320104,0.0,0.0
G2500170387202,G2500170385201,0.0,0.0
G2500170387202,G2500170387202,1.0,1.0
G2500170388100,G2500170323100,0.0,0.0
G2500170388100,G2500170324101,0.0032,0.0019
G2500170388100,G2500170388100,0.9968,0.9981
G2500190000000,G2500190990000,0.0,0.0
G2500190950100,G2500190950100,1.0,1.0
G2500190950100,G2500190990000,0.0,0.0
G2500190950200,G2500190950200,1.0,1.0
G2500190950200,G2500190990000,0.0,0.0
G2500190950300,G2500190950307,1.0,1.0
G2500190950300,G2500190990000,0.0,0.0
G2500190950400,G2500190950400,1.0,1.0
G2500190950400,G2500190990000,0.0,0.0
G2500190950500,G2500190950500,1.0,1.0
G2500190950500,G2500190990000,0.0,0.0
G2500210400100,G2500210400100,1.0,1.0
G2500210400200,G2500210400200,1.0,1.0
G2500210400300,G2500210400300,1.0,1.0
G2500210400400,G2500210400400,1.0,1.0
G2500210400500,G2500210400500,1.0,1.0
G2500210400600,G2500210400600,1.0,1.0
G2500210400700,G2500210400700,1.0,1.0
G2500210400800,G2500210400800,1.0,1.0
G2500210400900,G2500210400900,1.0,1.0
G2500210401000,G2500210401000,1.0,1.0
G2500210401000,G2500250981800,0.0,0.0
G2500210401100,G2500210401100,1.0,1.0
G2500210401100,G2500250120105,0.0,0.0
G2500210401200,G2500170373600,0.0007000000000000001,0.0008
G2500210401200,G2500170373900,0.0009,0.0011
G2500210401200,G2500210401200,0.9976,0.9974
G2500210401200,G2500250110601,0.0003,0.0004
G2500210401200,G2500250130100,0.0006,0.0004
G2500210402101,G2500210402101,1.0,1.0
G2500210402102,G2500210402102,0.9975,0.9976999999999999
G2500210402102,G2500250140102,0.0025,0.0023
G2500210402200,G2500210402200,1.0,1.0
G2500210402200,G2500250140201,0.0,0.0
G2500210402300,G2500210402300,1.0,1.0
G2500210402300,G2500210415300,0.0,0.0
G2500210402400,G2500210402400,1.0,1.0
G2500210402400,G2500210412300,0.0,0.0
G2500210402500,G2500210402500,1.0,1.0
G2500210402500,G2500210403100,0.0,0.0
G2500210402500,G2500210403300,0.0,0.0
G2500210402500,G2500210412200,0.0,0.0
G2500210403100,G2500210402101,0.0,0.0
G2500210403100,G2500210402500,0.0,0.0
G2500210403100,G2500210403100,1.0,1.0
G2500210403200,G2500210457200,1.0,1.0
G2500210403300,G2500210402500,0.0,0.0
G2500210403300,G2500210403300,1.0,1.0
G2500210403300,G2500210405100,0.0,0.0
G2500210403400,G2500210403400,0.8025,0.7748999999999999
G2500210403400,G2500210405100,0.0,0.0
G2500210403400,G2500210457200,0.1975,0.22510000000000002
G2500210403500,G2500210403500,1.0,1.0
G2500210403500,G2500210404100,0.0,0.0
G2500210404100,G2500210403500,0.0,0.0
G2500210404100,G2500210404100,1.0,1.0
G2500210404201,G2500210404201,1.0,1.0
G2500210404202,G2500210403400,0.0,0.0
G2500210404202,G2500210404202,1.0,1.0
G2500210404301,G2500210404301,1.0,1.0
G2500210404302,G2500210404302,1.0,1.0
G2500210404400,G2500210403400,0.0011,0.0022
G2500210404400,G2500210404400,0.9989,0.9978
G2500210404400,G2500210405100,0.0,0.0
G2500210405100,G2500210403300,0.0,0.0
G2500210405100,G2500210403400,0.0,0.0
G2500210405100,G2500210404400,0.0,0.0
G2500210405100,G2500210405100,0.998,0.9984999999999999
G2500210405100,G2500210406101,0.0,0.0
G2500210405100,G2500210411301,0.0005,0.0005
G2500210405100,G2500210412100,0.0,0.0
G2500210405100,G2500210412200,0.0014000000000000002,0.001
G2500210406101,G2500210405100,0.0,0.0
G2500210406101,G2500210406101,1.0,1.0
G2500210406101,G2500210407100,0.0,0.0
G2500210406102,G2500210405100,0.0,0.0
G2500210406102,G2500210406102,0.9992,0.9991
G2500210406102,G2500210407100,0.0,0.0
G2500210406102,G2500210409101,0.0008,0.0009
G2500210406102,G2500210411301,0.0,0.0
G2500210406102,G2500210411302,0.0,0.0
G2500210407100,G2500210406101,0.0,0.0
G2500210407100,G2500210406102,0.0,0.0
G2500210407100,G2500210407100,0.9989,0.9994
G2500210407100,G2500210408102,0.0005,0.0003
G2500210407100,G2500210409101,0.0,0.0
G2500210407100,G2500210409102,0.0006,0.0003
G2500210408101,G2500210408101,1.0,1.0
G2500210408102,G2500210408102,1.0,1.0
G2500210408102,G2500210409102,0.0,0.0
G2500210408102,G2500210442103,0.0,0.0
G2500210409101,G2500210409101,0.9990000000000001,0.9986
G2500210409101,G2500210411100,0.0003,0.0007000000000000001
G2500210409101,G2500210411302,0.0006,0.0007000000000000001
G2500210409101,G2500210441203,0.0,0.0
G2500210409101,G2500210441204,0.0,0.0
G2500210409102,G2500210407100,0.0,0.0
G2500210409102,G2500210408102,0.0,0.0
G2500210409102,G2500210409102,1.0,1.0
G2500210410100,G2500050610202,0.0002,0.0004
G2500210410100,G2500210409101,0.0,0.0
G2500210410100,G2500210410100,0.9990000000000001,0.9987999999999999
G2500210410100,G2500210411100,0.0008,0.0008
G2500210410300,G2500050610202,0.0,0.0
G2500210410300,G2500210410300,0.9784999999999999,0.9839
G2500210410300,G2500210414100,0.0215,0.0161
G2500210410300,G2500210414200,0.0,0.0
G2500210410400,G2500210410400,1.0,1.0
G2500210410400,G2500210411100,0.0,0.0
G2500210410400,G2500210414100,0.0,0.0
G2500210411100,G2500210410400,0.0,0.0
G2500210411100,G2500210411100,1.0,1.0
G2500210411100,G2500210414100,0.0,0.0
G2500210411200,G2500210411200,0.9983,0.9984000000000001
G2500210411200,G2500210413402,0.0,0.0
G2500210411200,G2500210413500,0.0014000000000000002,0.0012
G2500210411200,G2500210414100,0.0003,0.0004
G2500210411300,G2500210405100,0.0001,0.0003
G2500210411300,G2500210409101,0.0004,0.0003
G2500210411300,G2500210411301,0.5789,0.5982
G2500210411300,G2500210411302,0.41969999999999996,0.4003
G2500210411300,G2500210412100,0.0009,0.0009
G2500210411300,G2500210413402,0.0,0.0
G2500210412100,G2500210411301,0.0,0.0
G2500210412100,G2500210412100,1.0,1.0
G2500210412100,G2500210413200,0.0,0.0
G2500210412100,G2500210413300,0.0,0.0
G2500210412200,G2500210402500,0.0011,0.0013
G2500210412200,G2500210405100,0.0,0.0
G2500210412200,G2500210412200,0.9989,0.9987
G2500210412300,G2500210402300,0.0004,0.0006
G2500210412300,G2500210402400,0.0,0.0
G2500210412300,G2500210402500,0.0,0.0
G2500210412300,G2500210412300,0.9951000000000001,0.9903
G2500210412300,G2500210413100,0.0,0.0
G2500210412300,G2500210413200,0.0044,0.0091
G2500210412300,G2500210415300,0.0,0.0
G2500210413100,G2500210412300,0.0,0.0
G2500210413100,G2500210413100,1.0,1.0
G2500210413100,G2500210414100,0.0,0.0
G2500210413100,G2500210415101,0.0,0.0
G2500210413200,G2500210413200,1.0,1.0
G2500210413300,G2500210413300,1.0,1.0
G2500210413400,G2500210411200,0.0,0.0
G2500210413400,G2500210411301,0.0,0.0
G2500210413400,G2500210412100,0.0,0.0
G2500210413400,G2500210413401,0.42729999999999996,0.4603
G2500210413400,G2500210413402,0.5727,0.5397
G2500210413500,G2500210411200,0.0,0.0
G2500210413500,G2500210413100,0.008100000000000001,0.006500000000000001
G2500210413500,G2500210413500,0.9919,0.9934999999999999
