gjoin_src,gjoin_tgt,wt_pop,wt_hh
G2500170330102,G2500170330100,0.9996993646689188,0.9996993646689188
G2500170330201,G2500170330200,1.0,1.0
G2500170330202,G2500170330200,1.0,1.0
G2500170331101,G2500170331101,1.0,1.0
G2500170331102,G2500170331102,0.999212510499983,0.999212510499983
G2500170331102,G2500170331200,0.0007874895000169123,0.0007874895000169123
G2500170331200,G2500170315402,4.891419172690607e-06,4.891419172690607e-06
G2500170331200,G2500170331200,0.9999951085808273,0.9999951085808273
G2500170331300,G2500170331300,0.9999902427963959,0.9999902427963959
G2500170331300,G2500170333600,9.757203604032234e-06,9.757203604032234e-06
G2500170332100,G2500170332100,1.0,1.0
G2500170332201,G2500170332200,1.0,1.0
G2500170332202,G2500170332200,0.9999895991567913,0.9999895991567913
G2500170332202,G2500170333600,1.0400843208698913e-05,1.0400843208698913e-05
G2500170332300,G2500170332300,1.0,1.0
G2500170332401,G2500170332400,1.0,1.0
G2500170332402,G2500170332300,0.12420331141033948,0.12420331141033948
G2500170332402,G2500170332400,0.8754501910133847,0.8754501910133847
G2500170332402,G2500170358500,0.000346497576275837,0.000346497576275837
G2500170333100,G2500170333100,1.0,1.0
G2500170333200,G2500170333200,1.0,1.0
G2500170333300,G2500170333200,0.00014933765982356033,0.00014933765982356033
G2500170333300,G2500170333300,0.9998506623401764,0.9998506623401764
G2500170333400,G2500170333400,1.0,1.0
G2500170333501,G2500170333501,0.9940583227669406,0.9940583227669406
G2500170333501,G2500170333600,0.005941677233059429,0.005941677233059429
G2500170333502,G2500170333502,1.0,1.0
G2500170333601,G2500170333501,0.2763441449879059,0.2763441449879059
G2500170333601,G2500170333600,0.7235906240761949,0.7235906240761949
G2500170333601,G2500170334100,6.523093589925402e-05,6.523093589925402e-05
G2500170333602,G2500170333600,1.0,1.0
G2500170334100,G2500170334100,1.0,1.0
G2500170334200,G2500170334200,1.0,1.0
G2500170334300,G2500170330200,0.0,0.0
G2500170334300,G2500170334300,1.0,1.0
G2500170334400,G2500090209200,0.0006692256247015896,0.0006692256247015896
G2500170334400,G2500170334400,0.9993163589408237,0.9993163589408237
G2500170334400,G2500170335100,1.4415434474642595e-05,1.4415434474642595e-05
G2500170335100,G2500090209200,0.004799042800928398,0.004799042800928398
G2500170335100,G2500170335100,0.9952009571990716,0.9952009571990716
G2500170335200,G2500170335200,1.0,1.0
G2500170335301,G2500090208400,0.002642491173487405,0.002642491173487405
G2500170335301,G2500170335301,0.9973575088265126,0.9973575088265126
G2500170335302,G2500090208400,0.0035651300672277834,0.0035651300672277834
G2500170335302,G2500090209100,0.008702085175390707,0.008702085175390707
G2500170335302,G2500170335302,0.9877327847573815,0.9877327847573815
G2500170335400,G2500170335400,1.0,1.0
G2500170336100,G2500170336100,1.0,1.0
G2500170336201,G2500170336200,1.0,1.0
G2500170336202,G2500090208400,0.001410427896012396,0.001410427896012396
G2500170336202,G2500170336200,0.9985895721039876,0.9985895721039876
G2500170336300,G2500090208400,0.00014244540779746162,0.00014244540779746162
G2500170336300,G2500170336300,0.9998575545922025,0.9998575545922025
G2500170336402,G2500170336402,1.0,1.0
G2500170336403,G2500170336401,1.0,1.0
G2500170336404,G2500170336401,1.0,1.0
G2500170337101,G2500170337101,1.0,1.0
G2500170337102,G2500170337102,1.0,1.0
G2500170337201,G2500170337201,1.0,1.0
G2500170337202,G2500170337201,0.005431450439537386,0.005431450439537386
G2500170337202,G2500170337202,0.9945685495604626,0.9945685495604626
G2500170337300,G2500170337300,1.0,1.0
G2500170338100,G2500170338100,1.0,1.0
G2500170338200,G2500170338200,1.0,1.0
G2500170338300,G2500170338300,1.0,1.0
G2500170338400,G2500170338400,1.0,1.0
G2500170338500,G2500170338500,1.0,1.0
G2500170339101,G2500170339100,1.0,1.0
G2500170339102,G2500170339100,1.0,1.0
G2500170339200,G2500170339200,1.0,1.0
G2500170339300,G2500170339300,1.0,1.0
G2500170339400,G2500170339400,1.0,1.0
G2500170339500,G2500170339500,1.0,1.0
G2500170339600,G2500170339600,1.0,1.0
G2500170339700,G2500170339500,0.0005070098247938055,0.0005070098247938055
G2500170339700,G2500170339700,0.9994929901752062,0.9994929901752062
G2500170339802,G2500170339802,1.0,1.0
G2500170339803,G2500170339801,1.0,1.0
G2500170339804,G2500170339801,0.7750093553585202,0.7750093553585202
G2500170339804,G2500170339900,0.22499064464147975,0.22499064464147975
G2500170339900,G2500170339900,0.9998715168532284,0.9998715168532284
G2500170339900,G2500170341200,0.0001284831467716259,0.0001284831467716259
G2500170340000,G2500170340000,1.0,1.0
G2500170340100,G2500170340100,0.9997558225869577,0.9997558225869577
G2500170340100,G2500170341200,0.00024417741304225664,0.00024417741304225664
G2500170341101,G2500170341101,1.0,1.0
G2500170341102,G2500170341102,1.0,1.0
G2500170341200,G2500170341200,1.0,1.0
G2500170341301,G2500170341300,0.8377149447366947,0.8377149447366947
G2500170341301,G2500170341400,0.1622850552633053,0.1622850552633053
G2500170341302,G2500170341300,1.0,1.0
G2500170341400,G2500170341400,1.0,1.0
G2500170341500,G2500170341500,1.0,1.0
G2500170341600,G2500170341600,1.0,1.0
G2500170341700,G2500170341700,1.0,1.0
G2500170341800,G2500170341800,0.9999397901865088,0.9999397901865088
G2500170341800,G2500170342202,6.020981349124833e-05,6.020981349124833e-05
G2500170341901,G2500170341901,1.0,1.0
G2500170341903,G2500170341902,1.0,1.0
G2500170341904,G2500170341902,1.0,1.0
G2500170342101,G2500170342101,1.0,1.0
G2500170342102,G2500170342102,1.0,1.0
G2500170342201,G2500170342201,1.0,1.0
G2500170342202,G2500170342202,1.0,1.0
G2500170342301,G2500170342300,1.0,1.0
G2500170342302,G2500170342300,1.0,1.0
G2500170342401,G2500170342400,1.0,1.0
G2500170342402,G2500170342300,0.024172317102225324,0.024172317102225324
G2500170342402,G2500170342400,0.9758276828977747,0.9758276828977747
G2500170342501,G2500170342500,1.0,1.0
G2500170342502,G2500170342500,1.0,1.0
G2500170342600,G2500170342600,1.0,1.0
G2500170350105,G2500170350103,1.0,1.0
G2500170350106,G2500170350103,1.0,1.0
G2500170350107,G2500170350104,0.8725097296525868,0.8725097296525868
G2500170350107,G2500170351403,0.1274902703474132,0.1274902703474132
G2500170350108,G2500170350104,1.0,1.0
G2500170350109,G2500170350104,0.9777065821666678,0.9777065821666678
G2500170350109,G2500170350200,0.022293417833332167,0.022293417833332167
G2500170350201,G2500170350200,1.0,1.0
G2500170350202,G2500170339600,0.001450859953711764,0.001450859953711764
G2500170350202,G2500170350200,0.9985491400462883,0.9985491400462883
G2500170350300,G2500170350300,1.0,1.0
G2500170350400,G2500170339600,0.001378387286874357,0.001378387286874357
G2500170350400,G2500170350400,0.9986216127131257,0.9986216127131257
G2500170350500,G2500170350500,1.0,1.0
G2500170350600,G2500170350600,1.0,1.0
G2500170350701,G2500170339400,4.524409187566924e-05,4.524409187566924e-05
G2500170350701,G2500170350700,0.9999547559081243,0.9999547559081243
G2500170350702,G2500170350700,1.0,1.0
G2500170350702,G2500170356300,0.0,0.0
G2500170350800,G2500170350500,0.0018496062509141867,0.0018496062509141867
G2500170350800,G2500170350800,0.9981503937490858,0.9981503937490858
G2500170350900,G2500170350900,1.0,1.0
G2500170351001,G2500170351000,1.0,1.0
G2500170351002,G2500170351000,1.0,1.0
G2500170351101,G2500170351100,1.0,1.0
G2500170351102,G2500170351100,1.0,1.0
G2500170351203,G2500170351203,1.0,1.0
G2500170351204,G2500170351204,1.0,1.0
G2500170351300,G2500170351300,1.0,1.0
G2500170351403,G2500170351403,1.0,1.0
G2500170351404,G2500170351404,1.0,1.0
G2500170351500,G2500170351404,0.00013685930935030004,0.00013685930935030004
G2500170351500,G2500170351500,0.9998631406906497,0.9998631406906497
G2500170352101,G2500170352101,1.0,1.0
G2500170352102,G2500170352102,1.0,1.0
G2500170352102,G2500250981501,0.0,0.0
G2500170352200,G2500170352200,1.0,1.0
G2500170352300,G2500170352300,0.8647531605949186,0.8647531605949186
G2500170352300,G2500170352400,0.13524683940508142,0.13524683940508142
G2500170352400,G2500170352400,1.0,1.0
G2500170352500,G2500170352500,0.8588788580022517,0.8588788580022517
G2500170352500,G2500170352800,0.14112114199774825,0.14112114199774825
G2500170352600,G2500170352400,0.21679522650320504,0.21679522650320504
G2500170352600,G2500170352600,0.783204773496795,0.783204773496795
G2500170352700,G2500170352700,1.0,1.0
G2500170352800,G2500170352800,0.8889864127054335,0.8889864127054335
G2500170352800,G2500170352900,0.11101358729456647,0.11101358729456647
G2500170352900,G2500170352900,1.0,1.0
G2500170353000,G2500170353000,1.0,1.0
G2500170353101,G2500170353000,0.09792312175967113,0.09792312175967113
G2500170353101,G2500170353101,0.9020768782403289,0.9020768782403289
G2500170353102,G2500170352102,0.0,0.0
G2500170353102,G2500170352400,0.0832976700073292,0.0832976700073292
G2500170353102,G2500170353102,0.9167023299926708,0.9167023299926708
G2500170353102,G2500250981501,0.0,0.0
G2500170353200,G2500170353200,1.0,1.0
G2500170353300,G2500170353300,1.0,1.0
G2500170353300,G2500250981501,0.0,0.0
G2500170353600,G2500170353600,0.9030727240820969,0.9030727240820969
G2500170353600,G2500170353700,0.01934189515973461,0.01934189515973461
G2500170353600,G2500170354500,0.07758538075816844,0.07758538075816844
G2500170353700,G2500170353700,1.0,1.0
G2500170353800,G2500170353800,1.0,1.0
G2500170353900,G2500170353900,1.0,1.0
G2500170353900,G2500250981501,0.0,0.0
G2500170354000,G2500170354000,0.9233791655857173,0.9233791655857173
G2500170354000,G2500170354100,0.07662083441428268,0.07662083441428268
G2500170354100,G2500170353700,0.002784254214240869,0.002784254214240869
G2500170354100,G2500170354000,0.12165692309148445,0.12165692309148445
G2500170354100,G2500170354100,0.8755588226942747,0.8755588226942747
G2500170354100,G2500250981501,0.0,0.0
G2500170354200,G2500170354200,1.0,1.0
G2500170354200,G2500250981501,0.0,0.0
G2500170354300,G2500170354300,1.0,1.0
G2500170354400,G2500170354300,0.0003617308992562542,0.0003617308992562542
G2500170354400,G2500170354400,0.9996382691007437,0.9996382691007437
G2500170354500,G2500170354500,1.0,1.0
G2500170354601,G2500170354600,1.0,1.0
G2500170354602,G2500170354600,1.0,1.0
G2500170354700,G2500170354700,1.0,1.0
G2500170354800,G2500170354800,1.0,1.0
G2500170354901,G2500170354900,1.0,1.0
G2500170354901,G2500170356100,0.0,0.0
G2500170354902,G2500170354900,1.0,1.0
G2500170354902,G2500170356100,0.0,0.0
G2500170355000,G2500170350900,0.00017223450589149656,0.00017223450589149656
G2500170355000,G2500170354900,0.003328431826353171,0.003328431826353171
G2500170355000,G2500170355000,0.9964993336677553,0.9964993336677553
G2500170355000,G2500170356100,0.0,0.0
G2500170356100,G2500170356100,1.0,1.0
G2500170356300,G2500170356300,1.0,1.0
G2500170356400,G2500170339200,0.0,0.0
G2500170356400,G2500170356400,1.0,1.0
G2500170356500,G2500170356500,1.0,1.0
G2500170356601,G2500170356601,1.0,1.0
G2500170356602,G2500170356602,1.0,1.0
G2500170356701,G2500170356701,1.0,1.0
G2500170356703,G2500170356702,0.9999891501688957,0.9999891501688957
G2500170356703,G2500170357100,1.084983110429581e-05,1.084983110429581e-05
G2500170356704,G2500170356702,0.9999765041020597,0.9999765041020597
G2500170356704,G2500170357100,2.3495897940300973e-05,2.3495897940300973e-05
G2500170357100,G2500170356702,1.2702185659563752e-05,1.2702185659563752e-05
G2500170357100,G2500170357100,0.9999872978143405,0.9999872978143405
G2500170357200,G2500170357200,1.0,1.0
G2500170357300,G2500170354300,7.847590558886935e-05,7.847590558886935e-05
G2500170357300,G2500170357300,0.9999215240944112,0.9999215240944112
G2500170357400,G2500170357300,0.000767617035412134,0.000767617035412134
G2500170357400,G2500170357400,0.9992323829645878,0.9992323829645878
G2500170357500,G2500170357500,1.0,1.0
G2500170357600,G2500170357600,1.0,1.0
G2500170357700,G2500170357700,1.0,1.0
G2500170357800,G2500170356500,0.00027893109028870653,0.00027893109028870653
G2500170357800,G2500170357800,0.9997210689097112,0.9997210689097112
G2500170358100,G2500170358100,1.0,1.0
G2500170358300,G2500170358300,1.0,1.0
G2500170358400,G2500170358400,1.0,1.0
G2500170358500,G2500170358500,1.0,1.0
G2500170358600,G2500170358600,1.0,1.0
G2500170358700,G2500170358700,1.0,1.0
G2500170359100,G2500170359100,1.0,1.0
G2500170359301,G2500170361300,1.0,1.0
G2500170359302,G2500170360100,0.7431293892749462,0.7431293892749462
G2500170359302,G2500170360200,0.2568706107250538,0.2568706107250538
G2500170359303,G2500170359300,1.0,1.0
G2500170359400,G2500170353000,0.038100884651990075,0.038100884651990075
G2500170359400,G2500170353400,0.5079459188644279,0.5079459188644279
G2500170359400,G2500170353500,0.36175210674766006,0.36175210674766006
G2500170359400,G2500170353800,0.09220108973592193,0.09220108973592193
G2500170360300,G2500170360100,0.04015944360656009,0.04015944360656009
G2500170360300,G2500170360200,0.9598405563934399,0.9598405563934399
G2500170361100,G2500170360200,0.0,0.0
G2500170361100,G2500170361100,1.0,1.0
G2500170361100,G2500170361200,0.0,0.0
G2500170361100,G2500170361300,0.0,0.0
G2500170361200,G2500170361100,0.0,0.0
G2500170361200,G2500170361200,1.0,1.0
G2500170361300,G2500170361100,0.0,0.0
G2500170361300,G2500170361200,0.0001315037383202365,0.0001315037383202365
G2500170361300,G2500170361300,0.9998684962616797,0.9998684962616797
G2500170362100,G2500170359300,0.0,0.0
G2500170362100,G2500170361300,3.7663830394867852e-06,3.7663830394867852e-06
G2500170362100,G2500170362100,0.9999962336169606,0.9999962336169606
G2500170363103,G2500170363103,1.0,1.0
G2500170363104,G2500170363104,1.0,1.0
G2500170363105,G2500170363102,1.0,1.0
G2500170363106,G2500170363102,1.0,1.0
G2500170363201,G2500170363201,1.0,1.0
G2500170363202,G2500170363202,1.0,1.0
G2500170364101,G2500170364101,1.0,1.0
G2500170364102,G2500170364102,1.0,1.0
G2500170365100,G2500170365100,1.0,1.0
G2500170365201,G2500170365201,1.0,1.0
G2500170365202,G2500170365202,1.0,1.0
G2500170366100,G2500170366100,0.9993294729163174,0.9993294729163174
G2500170366100,G2500170382100,0.00015372896055365276,0.00015372896055365276
G2500170366100,G2500170382500,0.000516798123129001,0.000516798123129001
G2500170366100,G2500170383800,0.0,0.0
G2500170366201,G2500170365100,0.0,0.0
G2500170366201,G2500170366201,1.0,1.0
G2500170366202,G2500170365201,0.0081046172824827,0.0081046172824827
G2500170366202,G2500170366202,0.9918953827175173,0.9918953827175173
G2500170366202,G2500170383800,0.0,0.0
G2500170367100,G2500170367100,0.8305310166865189,0.8305310166865189
G2500170367100,G2500170367200,0.16945575919628564,0.16945575919628564
G2500170367100,G2500170368300,1.3224117195517385e-05,1.3224117195517385e-05
G2500170367200,G2500170367200,1.0,1.0
G2500170368101,G2500170368101,1.0,1.0
G2500170368102,G2500170368101,0.1446292443643404,0.1446292443643404
G2500170368102,G2500170368102,0.7950699864394405,0.7950699864394405
G2500170368102,G2500170368200,0.0603007691962191,0.0603007691962191
G2500170368200,G2500170368200,1.0,1.0
G2500170368300,G2500170367200,0.0002956490222091081,0.0002956490222091081
G2500170368300,G2500170368300,0.9997043509777909,0.9997043509777909
G2500170368400,G2500170368400,1.0,1.0
G2500170368500,G2500170368500,1.0,1.0
G2500170368600,G2500170368600,1.0,1.0
G2500170368700,G2500170368700,1.0,1.0
G2500170368800,G2500170368800,1.0,1.0
G2500170368901,G2500170368901,0.888019626557204,0.888019626557204
G2500170368901,G2500170369000,0.11198037344279596,0.11198037344279596
G2500170368902,G2500170368901,0.0002717070064180055,0.0002717070064180055
G2500170368902,G2500170368902,0.999728292993582,0.999728292993582
G2500170369000,G2500170368901,0.15523709994643042,0.15523709994643042
G2500170369000,G2500170368902,0.0632040640933575,0.0632040640933575
G2500170369000,G2500170369000,0.7769260958317222,0.7769260958317222
G2500170369000,G2500170369100,0.00463274012848989,0.00463274012848989
G2500170369100,G2500170368902,0.025560671600610124,0.025560671600610124
G2500170369100,G2500170369100,0.9744393283993898,0.9744393283993898
G2500170370101,G2500170369100,4.29648265981859e-05,4.29648265981859e-05
G2500170370101,G2500170370101,0.9999570351734018,0.9999570351734018
G2500170370103,G2500170370102,1.0,1.0
G2500170370104,G2500170370102,1.0,1.0
G2500170370201,G2500170370201,1.0,1.0
G2500170370202,G2500170370202,1.0,1.0
G2500170370301,G2500170370300,1.0,1.0
G2500170370302,G2500170370300,0.999829066617401,0.999829066617401
G2500170370302,G2500170370400,0.00017093338259898164,0.00017093338259898164
G2500170370401,G2500170370400,1.0,1.0
G2500170370402,G2500170370400,1.0,1.0
G2500170370403,G2500170370102,0.5354987235222629,0.5354987235222629
G2500170370403,G2500170370400,0.4645012764777371,0.4645012764777371
G2500170373100,G2500170373100,1.0,1.0
G2500170373200,G2500170373200,1.0,1.0
G2500170373300,G2500170373300,0.9993799714004826,0.9993799714004826
G2500170373300,G2500170374500,0.0006200285995173831,0.0006200285995173831
G2500170373400,G2500170373400,1.0,1.0
G2500170373500,G2500170373500,0.9998708336843287,0.9998708336843287
G2500170373500,G2500170373600,0.00012916631567124365,0.00012916631567124365
G2500170373600,G2500170373600,0.999863015474929,0.999863015474929
G2500170373600,G2500210401200,0.0001369845250709942,0.0001369845250709942
G2500170373700,G2500170373700,1.0,1.0
G2500170373800,G2500170373800,1.0,1.0
G2500170373901,G2500170373900,1.0,1.0
G2500170373902,G2500170373900,1.0,1.0
G2500170374000,G2500170374000,1.0,1.0
G2500170374000,G2500210403500,0.0,0.0
G2500170374100,G2500170374100,1.0,1.0
G2500170374100,G2500210403500,0.0,0.0
G2500170374200,G2500170374200,1.0,1.0
G2500170374300,G2500170374300,0.999896844468334,0.999896844468334
G2500170374300,G2500170374800,0.0001031555316659816,0.0001031555316659816
G2500170374300,G2500210404100,0.0,0.0
G2500170374400,G2500170373300,0.0009915701276995807,0.0009915701276995807
G2500170374400,G2500170374400,0.9946915895223698,0.9946915895223698
G2500170374400,G2500170374500,0.004316840349930569,0.004316840349930569
G2500170374500,G2500170374500,0.99986621955251,0.99986621955251
G2500170374500,G2500170374600,0.00013378044749006875,0.00013378044749006875
G2500170374600,G2500170374600,1.0,1.0
G2500170374700,G2500170367200,0.0,0.0
G2500170374700,G2500170368400,0.0,0.0
G2500170374700,G2500170368600,0.0,0.0
G2500170374700,G2500170374700,0.998424017982802,0.998424017982802
G2500170374700,G2500170374800,0.0015759820171979723,0.0015759820171979723
G2500170374800,G2500170367200,0.0,0.0
G2500170374800,G2500170374800,1.0,1.0
G2500170382100,G2500170382100,1.0,1.0
G2500170382200,G2500170382200,1.0,1.0
G2500170382300,G2500170382300,0.9999393099875505,0.9999393099875505
G2500170382300,G2500170386100,6.0690012449508746e-05,6.0690012449508746e-05
G2500170382400,G2500170382400,1.0,1.0
G2500170382500,G2500170382500,1.0,1.0
G2500170382601,G2500170382601,1.0,1.0
G2500170382602,G2500170382602,0.999949715217306,0.999949715217306
G2500170382602,G2500170383400,5.028478269395069e-05,5.028478269395069e-05
G2500170383101,G2500170383101,1.0,1.0
G2500170383102,G2500170383102,1.0,1.0
G2500170383200,G2500170383200,1.0,1.0
G2500170383300,G2500170383200,0.0036361757302143215,0.0036361757302143215
G2500170383300,G2500170383300,0.9963638242697856,0.9963638242697856
G2500170383300,G2500170384002,0.0,0.0
G2500170383401,G2500170383400,1.0,1.0
G2500170383402,G2500170383400,1.0,1.0
G2500170383501,G2500170383501,1.0,1.0
G2500170383502,G2500170383502,1.0,1.0
G2500170383600,G2500170383600,1.0,1.0
G2500170383700,G2500170383700,1.0,1.0
G2500170383800,G2500170383800,1.0,1.0
G2500170383902,G2500170383902,0.9705617207820396,0.9705617207820396
G2500170383902,G2500170384001,0.02943827921796041,0.02943827921796041
G2500170383903,G2500170383901,1.0,1.0
G2500170383904,G2500170383901,1.0,1.0
G2500170384003,G2500170383300,0.0,0.0
G2500170384003,G2500170383502,0.0,0.0
G2500170384003,G2500170384001,0.1765958972070752,0.1765958972070752
G2500170384003,G2500170384002,0.8234041027929248,0.8234041027929248
G2500170384004,G2500170384001,1.0,1.0
G2500170385101,G2500170385100,1.0,1.0
G2500170385102,G2500170385100,1.0,1.0
G2500170385201,G2500170385201,1.0,1.0
G2500170385203,G2500170385202,1.0,1.0
G2500170385204,G2500170385202,1.0,1.0
G2500170386100,G2500170386100,1.0,1.0
G2500170386100,G2500210405100,0.0,0.0
G2500170386100,G2500210406101,0.0,0.0
G2500170387100,G2500170387100,0.9980648659655059,0.9980648659655059
G2500170387100,G2500170387201,0.0019351340344941003,0.0019351340344941003
G2500170387201,G2500170387201,1.0,1.0
G2500170387202,G2500170387202,1.0,1.0
G2500170388100,G2500170388100,1.0,1.0
G2500170388200,G2500170325100,0.03724174347165249,0.03724174347165249
G2500170388200,G2500170388200,0.9627582565283476,0.9627582565283476
G2500170388300,G2500170388300,1.0,1.0
G2500170980000,G2500170980000,1.0,1.0
G2500190950100,G2500190950100,1.0,1.0
G2500190950201,G2500190950200,1.0,1.0
G2500190950202,G2500190950200,0.9649686400346397,0.9649686400346397
G2500190950202,G2500190950307,6.128191091780749e-05,6.128191091780749e-05
G2500190950202,G2500190950400,0.03497007805444247,0.03497007805444247
G2500190950307,G2500190950200,9.290049545578646e-06,9.290049545578646e-06
G2500190950307,G2500190950307,0.9999907099504545,0.9999907099504545
G2500190950400,G2500190950400,1.0,1.0
G2500190950500,G2500190950500,1.0,1.0
G2500190990000,G2500190990000,0.0,0.0
G2500210400100,G2500210400100,0.9995264079786327,0.9995264079786327
G2500210400100,G2500250010204,0.00047359202136735765,0.00047359202136735765
G2500210400100,G2500250981800,0.0,0.0
G2500210400201,G2500210400200,1.0,1.0
G2500210400202,G2500210400200,1.0,1.0
G2500210400300,G2500210400300,1.0,1.0
G2500210400401,G2500210400200,0.0012763164659946346,0.0012763164659946346
G2500210400401,G2500210400400,0.9987236835340053,0.9987236835340053
G2500210400402,G2500210400400,1.0,1.0
G2500210400500,G2500210400500,1.0,1.0
G2500210400600,G2500210400600,0.9991591231064978,0.9991591231064978
G2500210400600,G2500250000502,0.0008408768935022482,0.0008408768935022482
G2500210400700,G2500210400700,1.0,1.0
G2500210400800,G2500210400800,0.9899589563177954,0.9899589563177954
G2500210400800,G2500250981800,0.010041043682204633,0.010041043682204633
G2500210400900,G2500210400700,0.0017663001313734212,0.0017663001313734212
G2500210400900,G2500210400900,0.9918020916303751,0.9918020916303751
G2500210400900,G2500250981800,0.006431608238251388,0.006431608238251388
G2500210401000,G2500210401000,0.9991160701574334,0.9991160701574334
G2500210401000,G2500250981800,0.0008839298425666193,0.0008839298425666193
G2500210401100,G2500210401100,0.9988349784351193,0.9988349784351193
G2500210401100,G2500250000502,0.0011650215648807843,0.0011650215648807843
G2500210401201,G2500210401200,1.0,1.0
G2500210401202,G2500210401200,1.0,1.0
G2500210402101,G2500210402101,0.9997861253935404,0.9997861253935404
G2500210402101,G2500210402500,0.0,0.0
G2500210402101,G2500250130402,0.0,0.0
G2500210402101,G2500250130404,0.00021387460645955897,0.00021387460645955897
G2500210402102,G2500210402102,1.0,1.0
G2500210402200,G2500210402200,1.0,1.0
G2500210402300,G2500210402300,0.9856756537468888,0.9856756537468888
G2500210402300,G2500210415300,0.01432434625311121,0.01432434625311121
G2500210402400,G2500210402400,1.0,1.0
G2500210402500,G2500210402101,0.0,0.0
G2500210402500,G2500210402400,0.0003938410567120971,0.0003938410567120971
G2500210402500,G2500210402500,0.9996061589432879,0.9996061589432879
G2500210403100,G2500210402500,0.0,0.0
G2500210403100,G2500210403100,1.0,1.0
G2500210403300,G2500210403300,1.0,1.0
G2500210403300,G2500210405100,0.0,0.0
G2500210403300,G2500210412200,0.0,0.0
G2500210403400,G2500210403400,1.0,1.0
G2500210403400,G2500210405100,0.0,0.0
G2500210403501,G2500210403100,0.037664569439369786,0.037664569439369786
G2500210403501,G2500210403500,0.9623354305606302,0.9623354305606302
G2500210403502,G2500210403500,1.0,1.0
G2500210404100,G2500170374300,0.0,0.0
G2500210404100,G2500210404100,1.0,1.0
G2500210404201,G2500170374800,0.0,0.0
G2500210404201,G2500210404201,1.0,1.0
G2500210404202,G2500210404100,0.0018364029809764544,0.0018364029809764544
G2500210404202,G2500210404201,0.0026133427036972618,0.0026133427036972618
G2500210404202,G2500210404202,0.9955502543153263,0.9955502543153263
G2500210404301,G2500210404301,1.0,1.0
G2500210404302,G2500210404302,1.0,1.0
G2500210404400,G2500210404400,1.0,1.0
G2500210405100,G2500170386100,0.0,0.0
G2500210405100,G2500210403300,0.0,0.0
G2500210405100,G2500210403400,0.0,0.0
G2500210405100,G2500210404400,0.0,0.0
G2500210405100,G2500210405100,1.0,1.0
G2500210406101,G2500170386100,0.0,0.0
G2500210406101,G2500210406101,1.0,1.0
G2500210406101,G2500210407100,0.0,0.0
G2500210406102,G2500210406102,0.9999516973549472,0.9999516973549472
G2500210406102,G2500210407100,0.0,0.0
G2500210406102,G2500210409101,4.8302645052843096e-05,4.8302645052843096e-05
G2500210407101,G2500210407100,1.0,1.0
G2500210407102,G2500210407100,1.0,1.0
G2500210407102,G2500210409102,0.0,0.0
G2500210408102,G2500210408101,0.00014292738291779987,0.00014292738291779987
G2500210408102,G2500210408102,0.9998157796433054,0.9998157796433054
G2500210408102,G2500210442103,1.9048461587434868e-05,1.9048461587434868e-05
G2500210408102,G2500210443101,2.224451218935347e-05,2.224451218935347e-05
G2500210408103,G2500210408101,0.9999947497320488,0.9999947497320488
G2500210408103,G2500210408102,5.25026795117508e-06,5.25026795117508e-06
G2500210408104,G2500210408101,1.0,1.0
G2500210409101,G2500210409101,1.0,1.0
G2500210409101,G2500210409102,0.0,0.0
G2500210409102,G2500210407100,0.0,0.0
G2500210409102,G2500210409102,0.9999138869953439,0.9999138869953439
G2500210409102,G2500210442103,8.61130046560878e-05,8.61130046560878e-05
G2500210410100,G2500210410100,1.0,1.0
G2500210410300,G2500210410300,1.0,1.0
G2500210410400,G2500210410400,1.0,1.0
G2500210411101,G2500210411100,0.9996745755202836,0.9996745755202836
G2500210411101,G2500210414100,0.00032542447971639735,0.00032542447971639735
G2500210411102,G2500210411100,0.99813173271169,0.99813173271169
G2500210411102,G2500210414100,0.0018682672883100584,0.0018682672883100584
G2500210411200,G2500210411200,1.0,1.0
G2500210411301,G2500210411301,0.9982061303165437,0.9982061303165437
G2500210411301,G2500210412100,0.0017938696834562473,0.0017938696834562473
G2500210411302,G2500210411302,1.0,1.0
G2500210412100,G2500210411301,0.0003024727825863056,0.0003024727825863056
G2500210412100,G2500210412100,0.9996975272174137,0.9996975272174137
G2500210412200,G2500210402500,2.2096856922595477e-05,2.2096856922595477e-05
G2500210412200,G2500210412100,0.000654715366888022,0.000654715366888022
G2500210412200,G2500210412200,0.9993231877761893,0.9993231877761893
G2500210412300,G2500210412300,0.9974488911928877,0.9974488911928877
G2500210412300,G2500210415300,0.0025511088071123334,0.0025511088071123334
G2500210413100,G2500210413100,0.9963594440250501,0.9963594440250501
G2500210413100,G2500210415101,0.003640555974949979,0.003640555974949979
G2500210413201,G2500210413200,1.0,1.0
G2500210413202,G2500210413200,1.0,1.0
G2500210413300,G2500210413300,1.0,1.0
G2500210413401,G2500210413401,0.9999421344190531,0.9999421344190531
G2500210413401,G2500210413402,5.786558094688276e-05,5.786558094688276e-05
G2500210413402,G2500210413402,1.0,1.0
G2500210413500,G2500210413500,1.0,1.0
G2500210414100,G2500210413100,0.0001493069779285199,0.0001493069779285199
G2500210414100,G2500210413500,7.764667130480812e-05,7.764667130480812e-05
G2500210414100,G2500210414100,0.9997730463507667,0.9997730463507667
G2500210414200,G2500210414200,1.0,1.0
G2500210414300,G2500210414300,1.0,1.0
G2500210415101,G2500210413100,0.00011332746106352515,0.00011332746106352515
